datetime,exchange_balance,exchange_inflow,exchange_outflow,date,exchange_netflow
2026-02-06T00:00:00Z,143651.168866592,983173.6964323327,839522.5275657407,2026-02-06,143651.168866592
2026-02-07T00:00:00Z,-235658.4906297131,265188.6285246701,500847.1191543832,2026-02-07,-235658.4906297131
2026-02-08T00:00:00Z,-43111.6772748784,175980.03046169388,219091.70773657228,2026-02-08,-43111.6772748784
2026-02-09T00:00:00Z,-39735.765193548184,442102.02462653414,481837.7898200823,2026-02-09,-39735.76519354817
2026-02-10T00:00:00Z,-39826.39827651978,479452.6241117949,519279.0223883147,2026-02-10,-39826.39827651979
2026-02-11T00:00:00Z,-21745.436206038892,309281.04222236364,331026.4784284025,2026-02-11,-21745.436206038867
2026-02-12T00:00:00Z,-21089.85514606877,326131.35542264796,347221.21056871675,2026-02-12,-21089.85514606879
2026-02-13T00:00:00Z,142993.3158848959,524366.6349143635,381373.31902946753,2026-02-13,142993.31588489597
2026-02-14T00:00:00Z,-19592.728120013813,101291.17871130891,120883.90683132272,2026-02-14,-19592.72812001381
2026-02-15T00:00:00Z,175265.46968605762,482689.71546064666,307424.245774589,2026-02-15,175265.46968605765
2026-02-16T00:00:00Z,-12290.424434604236,216627.5565674757,228917.98100207993,2026-02-16,-12290.42443460424
2026-02-17T00:00:00Z,58579.00367322512,377227.9311389757,318648.9274657506,2026-02-17,58579.00367322512
2026-02-18T00:00:00Z,-92910.65391356703,262324.1963653868,355234.8502789538,2026-02-18,-92910.65391356702
2026-02-19T00:00:00Z,12806.631379360251,284700.4747246528,271893.84334529255,2026-02-19,12806.631379360275
2026-02-20T00:00:00Z,-21483.45258434557,456284.7956776428,477768.2482619884,2026-02-20,-21483.452584345592
2026-02-21T00:00:00Z,-9082.68876319154,81934.13912975065,91016.82789294218,2026-02-21,-9082.68876319153
