datetime,exchange_balance,exchange_inflow,exchange_outflow,date,exchange_netflow
2026-02-09T00:00:00Z,-2868.824997269998,32876.67661505001,35745.50161232001,2026-02-09,-2868.8249972699996
2026-02-10T00:00:00Z,-4090.976015410003,26325.747753749987,30416.72376915999,2026-02-10,-4090.976015410004
2026-02-11T00:00:00Z,4249.937481559999,41906.485529369995,37656.54804780999,2026-02-11,4249.937481560002
2026-02-12T00:00:00Z,499.374654300004,45540.021737120005,45040.64708282,2026-02-12,499.37465430000157
2026-02-13T00:00:00Z,4080.978245230004,39849.97147472999,35768.99322949999,2026-02-13,4080.9782452299987
2026-02-14T00:00:00Z,3287.452757570002,21678.172448259997,18390.719690689995,2026-02-14,3287.4527575700013
2026-02-15T00:00:00Z,-1526.520406550002,10513.995056129983,12040.515462679985,2026-02-15,-1526.520406550002
2026-02-16T00:00:00Z,-844.38231995,17758.597719190013,18602.980039140013,2026-02-16,-844.3823199500002
2026-02-17T00:00:00Z,1022.074928999993,20362.909237679996,19340.83430868,2026-02-17,1022.0749289999949
2026-02-18T00:00:00Z,-6277.206224060007,20752.687351140004,27029.893575200014,2026-02-18,-6277.20622406001
2026-02-19T00:00:00Z,258.404460989994,16814.72122016999,16556.316759179997,2026-02-19,258.4044609899938
2026-02-20T00:00:00Z,7524.171256959975,49709.29144624997,42185.12018928999,2026-02-20,7524.171256959977
2026-02-21T00:00:00Z,586.512333450005,10386.512786840009,9800.000453390005,2026-02-21,586.512333450004
