timestamp,datetime,side,posSide,price,size,bkLoss
1774232965725,2026-03-23T02:29:25.725000,buy,short,86.77,32.04,0.0
1774232965725,2026-03-23T02:29:25.725000,buy,short,86.77,32.04,0.0
1774232965725,2026-03-23T02:29:25.725000,buy,short,86.77,32.04,0.0
1774232965725,2026-03-23T02:29:25.725000,buy,short,86.77,32.04,0.0
1774232965725,2026-03-23T02:29:25.725000,buy,short,86.77,32.04,0.0
1774232965725,2026-03-23T02:29:25.725000,buy,short,86.77,32.04,0.0
1774232965725,2026-03-23T02:29:25.725000,buy,short,86.77,32.04,0.0
1774232991898,2026-03-23T02:29:51.898000,buy,short,87.42,16.6,0.0
1774232991898,2026-03-23T02:29:51.898000,buy,short,87.42,16.6,0.0
1774232991898,2026-03-23T02:29:51.898000,buy,short,87.42,16.6,0.0
1774232991898,2026-03-23T02:29:51.898000,buy,short,87.42,16.6,0.0
1774232991898,2026-03-23T02:29:51.898000,buy,short,87.42,16.6,0.0
1774232991898,2026-03-23T02:29:51.898000,buy,short,87.42,16.6,0.0
1774232991898,2026-03-23T02:29:51.898000,buy,short,87.42,16.6,0.0
1774232991898,2026-03-23T02:29:51.898000,buy,short,87.42,16.6,0.0
1774232991898,2026-03-23T02:29:51.898000,buy,short,87.42,16.6,0.0
1774232991898,2026-03-23T02:29:51.898000,buy,short,87.42,16.6,0.0
1774232991898,2026-03-23T02:29:51.898000,buy,short,87.42,16.6,0.0
1774232991898,2026-03-23T02:29:51.898000,buy,short,87.42,16.6,0.0
1774232991898,2026-03-23T02:29:51.898000,buy,short,87.42,16.6,0.0
1774232991898,2026-03-23T02:29:51.898000,buy,short,87.42,16.6,0.0
1774232991898,2026-03-23T02:29:51.898000,buy,short,87.42,16.6,0.0
1774232991898,2026-03-23T02:29:51.898000,buy,short,87.42,16.6,0.0
1774232991898,2026-03-23T02:29:51.898000,buy,short,87.42,16.6,0.0
1774232991898,2026-03-23T02:29:51.898000,buy,short,87.42,16.6,0.0
1774232991898,2026-03-23T02:29:51.898000,buy,short,87.42,16.6,0.0
1774232991898,2026-03-23T02:29:51.898000,buy,short,87.42,16.6,0.0
1774232991898,2026-03-23T02:29:51.898000,buy,short,87.42,16.6,0.0
1774232991898,2026-03-23T02:29:51.898000,buy,short,87.42,16.6,0.0
1774232991898,2026-03-23T02:29:51.898000,buy,short,87.42,16.6,0.0
1774232991898,2026-03-23T02:29:51.898000,buy,short,87.42,16.6,0.0
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
